Time,Altitude,Pressure,Velocity,SolidFuel,LiquidFuel,Temperature,Angle
22396003.83886165,796.2691885715467,4256.78076171875,9.822221350699254,240.0,219.1743564605713,247.72496150035738,3.7878175127512423
22396003.998861678,795.2743164045387,4257.30810546875,10.107423831431174,240.0,218.36421012878418,247.72740380309654,4.81448712301382
22396004.07886169,794.3930729525164,4257.80029296875,8.015865638253922,240.0,217.95913696289062,247.72955257335155,4.655085682689685
22396004.158861704,793.5790737952921,4258.2314453125,8.363254341456337,240.0,217.95913696289062,247.73177404876517,4.4699811757025225
22396004.238861717,792.5644219856476,4258.76953125,8.648615898960447,240.0,217.95913696289062,247.73454364331496,4.326811479458607
22396004.398861744,791.687588335888,4259.3291015625,8.990889371081884,240.0,217.95913696289062,247.73741938470351,4.14099828188864
22396004.478861757,790.5973162418231,4259.91162109375,9.333184407902555,240.0,217.95913696289062,247.7403964590881,3.9940037663331385
22396004.638861783,789.4660293887137,4260.51513671875,9.675604947616986,240.0,217.95913696289062,247.74348729778453,3.8791609072708373
22396004.718861796,788.2933001727797,4261.03515625,10.017826101999022,240.0,217.95913696289062,247.74615502725553,4.069963672317835
22396004.878861822,787.3004124501604,4261.67041015625,8.728556015391456,240.0,216.74391746520996,247.74880520788932,4.720172748038145
22396004.958861835,786.3218708926579,4262.193359375,8.271778071979988,240.0,216.74391746520996,247.75190128493088,4.50146961627847
22396005.11886186,784.9747616701061,4262.82080078125,8.67119681184207,240.0,216.74391746520996,247.75514513692957,4.302773341120784
22396005.278861888,783.9162879261421,4263.47802734375,9.070563468808597,240.0,216.74391746520996,247.75803629684688,4.145670817406134
22396005.3588619,782.6292383290129,4264.06494140625,9.412867703770019,240.0,216.74391746520996,247.7610351265484,3.999613339083115
22396005.518861927,781.6757469588192,4264.67431640625,9.755218308093784,240.0,216.74391746520996,247.7641600102159,3.863465114407101
22396005.59886194,780.4936796401162,4265.3056640625,10.097432765860336,240.0,215.5286979675293,247.76711997452975,4.885973437860783
22396005.758861966,779.4127256253269,4265.8828125,8.061703595834846,240.0,215.5286979675293,247.76968943892115,4.691057889616626
22396005.83886198,778.2675504285726,4266.40576171875,8.406719413523085,240.0,215.5286979675293,247.77237128462505,4.506653199006414
22396005.998862006,777.2406915650936,4266.95068359375,8.748987093990802,240.0,215.5286979675293,247.7751546531409,4.336246058727483
22396006.07886202,776.353909111931,4267.51708984375,9.091386458945253,240.0,215.5286979675293,247.77805025480694,4.178239207631577
22396006.238862045,775.2518577273004,4268.1064453125,9.433640805265481,240.0,215.5286979675293,247.78106092014042,4.055170590328887
22396006.31886206,774.1085460461327,4268.61376953125,9.775902014671376,240.0,215.5286979675293,247.78417175799123,3.916724842133164
22396006.478862084,772.924037612509,4269.35009765625,10.118162563974538,240.0,214.31347846984863,247.78799631849716,4.901438263078172
22396006.63886211,771.5185812005075,4270.0146484375,8.197762347137019,240.0,214.31347846984863,247.79104304333316,4.635473239531043
22396006.718862124,770.1836226993473,4270.72314453125,8.596809021855927,240.0,214.31347846984863,247.79424200826287,4.457278716940518
22396006.87886215,769.134180021123,4271.28125,8.996094531084257,240.0,214.31347846984863,247.79710073058214,4.266114494176799
